pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,2023-04-01,82.5,1.81,6.11,"Steele, Justin",605119,657006,field_out,hit_into_play,,,,,5,"Brian Anderson grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,X,6.0,ground_ball,2,2,2023,-1.45,-0.22,-0.05,2.3,,,,1,5,Top,103.97,152.62,,,571466,,,-1.4154618053967298,-120.16232621847084,-1.6819088893916132,-13.678239805952884,25.32938127684969,-34.14034425353493,3.38,1.58,20.0,97.2,-6.0,82.1,2633.0,6.1,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.36,0.251,0.255,0.0,1.0,0.0,0.0,2.0,30,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,316.0,0.021,-0.153
FF,2023-04-01,91.9,1.95,5.96,"Steele, Justin",605119,657006,,ball,,,,,12,"Brian Anderson grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,B,,,1,2,2023,-0.08,0.91,0.43,3.53,,,,1,5,Top,,,,,571466,,,-3.687400481440148,-133.85699510833516,-2.324600566826407,-0.2380792335211807,27.613807985999912,-20.94144967843948,3.38,1.54,,,,92.4,2401.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.05,,,,,,,,30,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,176.0,0.0,0.031
SL,2023-04-01,81.5,1.92,6.14,"Steele, Justin",605119,657006,,swinging_strike,,,,,5,"Brian Anderson grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,1,1,2023,-1.97,-0.25,-0.07,2.39,,,,1,5,Top,,,,,571466,,,-0.6664314374765767,-118.6469085424678,-1.2258231463355596,-18.24171612240804,26.878861655246585,-34.478089117693166,3.38,1.58,,,,80.7,2378.0,6.1,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.35,,,,,,,,30,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,305.0,0.0,-0.044
FF,2023-04-01,91.0,2.0,5.99,"Steele, Justin",605119,657006,,swinging_strike,,,,,1,"Brian Anderson grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,1,0,2023,-0.27,0.82,-0.71,3.16,,,,1,5,Top,,,,,571466,,,-6.251781377419902,-132.45616814512545,-3.012960642913176,-1.9468349861687664,26.480362505494394,-22.08998341562999,3.38,1.58,,,,91.7,2229.0,6.6,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.95,,,,,,,,30,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,167.0,0.0,-0.035
CU,2023-04-01,81.6,1.58,6.16,"Steele, Justin",605119,657006,,ball,,,,,13,"Brian Anderson grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,B,,,0,0,2023,-1.12,-0.94,-1.37,0.61,,,,1,5,Top,,,,,571466,,,-4.469392077385524,-118.57833367313106,-3.887046752173658,-9.27413870302038,28.76875268198381,-40.166741658336456,3.41,1.54,,,,80.8,2655.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.07,,,,,,,,30,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,322.0,0.0,0.028
SL,2023-04-01,82.4,1.66,6.07,"Steele, Justin",642133,657006,strikeout,swinging_strike,,,,,13,Rowdy Tellez strikes out swinging.,R,L,L,CHC,MIL,S,2.0,,2,2,2023,-1.38,-0.23,-0.86,2.52,,,,0,5,Top,,,,,571466,,,-3.0477379537033302,-120.05078295972014,-1.0772509931765657,-12.663042887128675,24.252587589991293,-34.43302744393768,3.49,1.67,,,,82.3,2573.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.27,,,0.0,1.0,0.0,0.0,,29,5,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,310.0,0.03,-0.205
SL,2023-04-01,82.9,1.67,6.08,"Steele, Justin",642133,657006,,swinging_strike,,,,,7,Rowdy Tellez strikes out swinging.,R,L,L,CHC,MIL,S,,,2,1,2023,-1.42,-0.23,-0.65,1.64,,,,0,5,Top,,,,,571466,,,-2.5308987532359266,-120.6796433123544,-3.1548241233616663,-13.239617566897511,25.99847840451273,-33.966330825544944,3.49,1.67,,,,82.7,2683.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.12,,,,,,,,29,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,309.0,0.0,-0.073
FF,2023-04-01,91.0,1.74,6.11,"Steele, Justin",642133,657006,,swinging_strike,,,,,12,Rowdy Tellez strikes out swinging.,R,L,L,CHC,MIL,S,,,2,0,2023,-0.37,0.84,0.37,4.15,,,,0,5,Top,,,,,571466,,,-2.636388255456228,-132.60204536436407,-0.8611236112798344,-3.8271184911545775,27.7810379378306,-22.266336514191263,3.49,1.67,,,,91.5,2099.0,6.5,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.03,,,,,,,,29,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,151.0,0.0,-0.062
SL,2023-04-01,80.3,1.62,6.23,"Steele, Justin",642133,657006,,ball,,,,,11,Rowdy Tellez strikes out swinging.,R,L,L,CHC,MIL,B,,,1,0,2023,-1.5,-0.24,-0.4,3.94,,,,0,5,Top,,,,,571466,,,-1.6250370121864122,-116.87975911839348,2.1031120145737594,-13.38315619833488,22.98908745418501,-35.05007458995118,3.49,1.65,,,,80.1,2497.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.27,,,,,,,,29,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,310.0,0.0,0.066
SL,2023-04-01,81.2,1.75,6.27,"Steele, Justin",642133,657006,,ball,,,,,12,Rowdy Tellez strikes out swinging.,R,L,L,CHC,MIL,B,,,0,0,2023,-1.19,-0.12,1.05,5.27,,,,0,5,Top,,,,,571466,,,0.6902516414034454,-118.22530927610715,4.5753827776423375,-11.273206758055965,22.65936019967385,-34.39760081277354,3.67,1.74,,,,81.0,2284.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.35,,,,,,,,29,1,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,310.0,0.0,0.039
SL,2023-04-01,83.6,1.75,6.11,"Steele, Justin",572228,657006,strikeout,swinging_strike_blocked,,,,,14,Luke Voit strikes out swinging.,R,R,L,CHC,MIL,S,2.0,,1,2,2023,-0.84,-0.16,0.03,1.31,,,,2,4,Top,,,,,571466,,,-2.305772734759645,-121.83849405431182,-4.366264441637935,-7.905054147802709,23.23069362617233,-33.157713902328574,3.46,1.67,,,,83.7,2707.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.3,,,0.0,1.0,0.0,0.0,,24,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,320.0,0.013,-0.071
FF,2023-04-01,91.8,2.06,6.0,"Steele, Justin",572228,657006,,swinging_strike,,,,,12,Luke Voit strikes out swinging.,R,R,L,CHC,MIL,S,,,1,1,2023,-0.2,0.57,0.63,3.81,,,,2,4,Top,,,,,571466,,,-3.182402362157576,-133.61636384749954,-0.854837172809264,-1.6206823630596725,32.65782558166699,-25.39696482467937,3.46,1.67,,,,91.5,2306.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.09,,,,,,,,24,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,176.0,0.0,-0.026
CH,2023-04-01,87.1,1.92,6.06,"Steele, Justin",572228,657006,,ball,,,,,14,Luke Voit strikes out swinging.,R,R,L,CHC,MIL,B,,,0,1,2023,0.48,0.45,0.58,1.11,,,,2,4,Top,,,,,571466,,,-4.232037564377011,-126.63794450416135,-6.580765163560578,6.125455988174597,28.91278546992546,-26.10121127587122,3.46,1.72,,,,86.9,1403.0,6.5,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.99,,,,,,,,24,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.0,0.015
SL,2023-04-01,81.2,1.88,6.21,"Steele, Justin",572228,657006,,called_strike,,,,,12,Luke Voit strikes out swinging.,R,R,L,CHC,MIL,S,,,0,0,2023,-1.89,-0.3,0.47,3.44,,,,2,4,Top,,,,,571466,,,0.4544748012117462,-118.11230747967764,1.1499607513305712,-17.538299522663745,27.1537423890563,-35.48812649329985,3.27,1.59,,,,80.4,2470.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.29,,,,,,,,24,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,310.0,0.0,-0.021
SL,2023-04-01,83.3,1.86,6.07,"Steele, Justin",661388,657006,field_out,hit_into_play,,,,,4,"William Contreras grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,X,6.0,ground_ball,1,1,2023,-1.02,-0.08,-0.32,2.62,,,,1,4,Top,102.45,149.07,,,571466,,,-2.9937177108557638,-121.45076621048496,-1.382211278273782,-9.609891449530712,22.251345491893865,-32.890028481704626,3.49,1.68,93.0,106.9,5.0,83.6,2377.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.25,0.586,0.545,0.0,1.0,0.0,0.0,4.0,23,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,306.0,0.019,-0.165
FF,2023-04-01,91.7,1.84,5.97,"Steele, Justin",661388,657006,,foul,,,,,4,"William Contreras grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,1,0,2023,-0.13,0.77,-0.51,2.25,,,,1,4,Top,,,,,571466,,,-5.690608900799619,-133.49805061745676,-5.335573273572866,-0.4663289853282262,25.21503345664555,-22.00170274668981,3.49,1.68,,,,92.7,2396.0,6.6,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.91,,,,,,,,23,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,164.0,0.0,-0.035
SL,2023-04-01,84.0,1.78,6.12,"Steele, Justin",661388,657006,,ball,,,,,13,"William Contreras grounds out, shortstop Dansby Swanson to first baseman Eric Hosmer.",R,R,L,CHC,MIL,B,,,0,0,2023,-1.2,0.11,-1.11,1.94,,,,1,4,Top,,,,,571466,,,-4.316683117273891,-122.20582979455628,-3.45642588859618,-11.077515902851584,25.07861875373026,-30.613301121127822,3.49,1.7,,,,83.8,2718.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.21,,,,,,,,23,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,305.0,0.0,0.028
SL,2023-04-01,85.0,1.49,6.04,"Steele, Justin",592885,657006,strikeout,swinging_strike,,,,,13,Christian Yelich strikes out swinging.,R,L,L,CHC,MIL,S,2.0,,0,2,2023,-1.04,-0.09,-1.08,1.44,,,,0,4,Top,,,,,571466,,,-3.9463743207446313,-123.67436679654976,-4.246252644302638,-9.71983827993718,26.758246221150657,-32.38436176664689,3.26,1.64,,,,85.0,2721.0,6.5,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.04,,,0.0,1.0,0.0,0.0,,22,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,313.0,0.027,-0.149
SL,2023-04-01,83.1,1.61,6.2,"Steele, Justin",592885,657006,,foul,,,,,7,Christian Yelich strikes out swinging.,R,L,L,CHC,MIL,S,,,0,2,2023,-1.15,0.01,-0.37,1.82,,,,0,4,Top,,,,,571466,,,-2.279035107854422,-121.04408870564194,-3.5863597937209826,-10.87097229540859,24.177308291001427,-31.56962129463509,3.26,1.64,2.0,66.0,-45.0,83.1,2418.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.22,,,,,,,,22,3,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,320.0,0.0,0.0
SL,2023-04-01,83.8,1.67,6.17,"Steele, Justin",592885,657006,,foul,,,,,4,Christian Yelich strikes out swinging.,R,L,L,CHC,MIL,S,,,0,1,2023,-1.11,0.16,-0.35,2.33,,,,0,4,Top,,,,,571466,,,-2.4900211961703533,-122.17499465929164,-2.8422090199712446,-10.714836512699067,22.36943039085016,-30.276030036745755,3.26,1.64,315.0,97.0,25.0,84.0,2453.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.32,,,,,,,,22,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,295.0,0.0,-0.049
FF,2023-04-01,91.9,1.82,6.05,"Steele, Justin",592885,657006,,called_strike,,,,,13,Christian Yelich strikes out swinging.,R,L,L,CHC,MIL,S,,,0,0,2023,-0.21,0.73,-0.94,2.33,,,,0,4,Top,,,,,571466,,,-6.574102813151105,-133.6704653441665,-5.234132196995097,-1.2268953646323384,26.907952445818093,-22.475522396779443,3.21,1.61,,,,92.7,2386.0,6.6,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.85,,,,,,,,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,168.0,0.0,-0.037
SL,2023-04-01,83.1,1.84,6.12,"Steele, Justin",642715,657006,field_out,hit_into_play,,,,,8,"Willy Adames grounds out, third baseman Nick Madrigal to first baseman Eric Hosmer.",R,R,L,CHC,MIL,X,5.0,ground_ball,1,2,2023,-1.46,-0.35,-0.01,2.15,,686894.0,,2,3,Top,105.49,170.89,,,571466,,,-1.3673686502104447,-121.08853901589228,-2.0315530299128284,-14.272637384880026,21.11930483264997,-35.526614193492385,3.4,1.68,6.0,87.5,-17.0,83.8,2535.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.05,0.1,0.09,0.0,1.0,0.0,0.0,2.0,18,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,313.0,0.037,-0.224
FF,2023-04-01,92.8,1.92,5.98,"Steele, Justin",642715,657006,,foul,,,,,11,"Willy Adames grounds out, third baseman Nick Madrigal to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,0,1,2023,-0.19,1.14,-0.88,3.06,,686894.0,,2,3,Top,,,,,571466,,,-6.811537720441267,-135.08760283738224,-4.284758076887044,-1.0239741265638738,25.48935784049609,-17.44575353595442,3.4,1.68,148.0,57.3,53.0,94.0,2602.0,6.7,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.84,,,,,,,,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,168.0,0.0,-0.051
SL,2023-04-01,82.2,2.06,6.16,"Steele, Justin",642715,657006,,called_strike,,,,,6,"Willy Adames grounds out, third baseman Nick Madrigal to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,0,0,2023,-1.45,-0.11,0.43,2.34,,686894.0,,2,3,Top,,,,,571466,,,-0.8827217454639078,-119.59405014138454,-1.8030932396987225,-13.587981522962108,26.21357510171516,-33.07173133447424,3.4,1.7,,,,81.5,2803.0,6.1,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.36,,,,,,,,18,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,315.0,0.0,-0.056
SL,2023-04-01,82.9,1.83,6.17,"Steele, Justin",670712,657006,field_out,hit_into_play,,,,,13,Mike Brosseau lines out to third baseman Nick Madrigal.,R,R,L,CHC,MIL,X,5.0,line_drive,1,1,2023,-1.56,-0.07,-1.49,2.3,,686894.0,,1,3,Top,104.48,170.89,,,571466,,,-4.518104960314591,-120.57865640967066,-2.089582418471316,-13.960611724426782,27.740458422902037,-32.62020302570976,3.27,1.48,127.0,74.2,11.0,82.2,2750.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.24,0.3,0.27,0.0,1.0,0.0,0.0,2.0,17,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,310.0,0.039,-0.315
SL,2023-04-01,81.2,1.97,6.1,"Steele, Justin",670712,657006,,called_strike,,,,,12,Mike Brosseau lines out to third baseman Nick Madrigal.,R,R,L,CHC,MIL,S,,,1,0,2023,-1.39,-0.3,0.47,3.38,,686894.0,,1,3,Top,,,,,571466,,,-0.6855350366392429,-118.18424492021629,1.1858317534190246,-12.775025958839011,25.39265528593201,-35.44341764099018,3.21,1.48,,,,80.9,2653.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.16,,,,,,,,17,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,310.0,0.0,-0.077
FF,2023-04-01,91.0,1.86,6.11,"Steele, Justin",670712,657006,,ball,,,,,11,Mike Brosseau lines out to third baseman Nick Madrigal.,R,R,L,CHC,MIL,B,,,0,0,2023,-0.32,1.04,-1.34,3.35,,686894.0,,1,3,Top,,,,,571466,,,-7.367914070916698,-132.33166622362444,-3.206364104106024,-2.0624238737992835,30.746879589733243,-19.534921702501357,3.27,1.5,,,,91.1,2338.0,6.6,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.91,,,,,,,,17,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,166.0,0.0,0.042
FF,2023-04-01,91.3,1.97,6.03,"Steele, Justin",686894,657006,double,hit_into_play,,,,,4,Joey Wiemer doubles (1) on a line drive to right fielder Trey Mancini.,R,R,L,CHC,MIL,X,9.0,line_drive,0,0,2023,-0.24,1.29,-0.41,2.66,,,,1,3,Top,188.88,139.52,,,571466,,,-5.491804759458021,-132.80069400030538,-5.379448886858988,-1.544778337337012,29.681500447436296,-15.971547863990674,3.55,1.63,181.0,64.0,28.0,91.6,2560.0,6.6,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.9,0.823,0.757,1.25,1.0,1.0,1.0,4.0,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,168.0,-0.047,0.425
FF,2023-04-01,90.9,1.8,6.09,"Steele, Justin",680911,657006,field_out,hit_into_play,,,,,11,"Owen Miller grounds out, first baseman Eric Hosmer to pitcher Justin Steele.",R,R,L,CHC,MIL,X,3.0,ground_ball,0,1,2023,-0.11,0.82,-1.04,2.96,,,,0,3,Top,136.45,167.3,,,571466,,,-6.901941024937926,-132.19915802705304,-3.7119491985270745,0.1300777061797146,27.67744515026504,-22.00121732988436,3.13,1.36,4.0,47.0,-38.0,91.4,2363.0,6.6,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.95,0.237,0.227,0.0,1.0,0.0,0.0,1.0,15,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,168.0,0.025,-0.198
SL,2023-04-01,80.7,1.73,6.21,"Steele, Justin",680911,657006,,called_strike,,,,,2,"Owen Miller grounds out, first baseman Eric Hosmer to pitcher Justin Steele.",R,R,L,CHC,MIL,S,,,0,0,2023,-0.76,0.02,-0.12,2.52,,,,0,3,Top,,,,,571466,,,-2.6751368849837527,-117.54151315652231,-1.6330812798120522,-6.578706801707619,21.389516398965817,-31.89187802768002,3.01,1.37,,,,80.9,2486.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.25,,,,,,,,15,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,311.0,0.0,-0.037
FF,2023-04-01,93.6,1.96,6.01,"Steele, Justin",605119,657006,field_out,hit_into_play,,,,,5,"Brian Anderson grounds out, second baseman Nico Hoerner to first baseman Eric Hosmer.",R,R,L,CHC,MIL,X,4.0,ground_ball,1,2,2023,-0.21,1.22,-0.09,2.63,,,,2,2,Top,146.61,151.1,,,571466,,,-4.831783112190981,-136.20725044307864,-5.71815791323481,-1.6750322642588062,28.10768576176777,-15.877840404912403,3.38,1.58,17.0,87.6,-8.0,93.9,2373.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.14,0.143,0.133,0.0,1.0,0.0,0.0,2.0,11,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,162.0,0.01,-0.071
SL,2023-04-01,81.1,1.87,6.11,"Steele, Justin",605119,657006,,ball,,,,,14,"Brian Anderson grounds out, second baseman Nico Hoerner to first baseman Eric Hosmer.",R,R,L,CHC,MIL,B,,,0,2,2023,-1.44,-0.42,0.37,0.5,,,,2,2,Top,,,,,571466,,,-0.5795525928800859,-117.99753152904346,-5.001300169123225,-13.209724673558991,25.903826364026767,-35.163855284746894,3.43,1.68,,,,80.3,2609.0,6.1,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.43,,,,,,,,11,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,310.0,0.0,0.014
SL,2023-04-01,83.4,1.93,6.08,"Steele, Justin",605119,657006,,foul,,,,,5,"Brian Anderson grounds out, second baseman Nico Hoerner to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,0,2,2023,-1.0,-0.21,0.26,2.15,,,,2,2,Top,,,,,571466,,,-1.8835412121129185,-121.56397965945985,-2.210273032236888,-9.513774176358002,23.55653215582345,-34.035984903359335,3.38,1.58,273.0,89.8,47.0,83.4,2309.0,6.1,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.36,,,,,,,,11,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,310.0,0.0,0.0
CU,2023-04-01,80.5,1.65,6.18,"Steele, Justin",605119,657006,,swinging_strike,,,,,14,"Brian Anderson grounds out, second baseman Nico Hoerner to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,0,1,2023,-0.7,-1.1,0.09,1.0,,,,2,2,Top,,,,,571466,,,-2.128415135282601,-117.21182791094172,-2.757611402042636,-6.0884669442573305,21.889414208320417,-42.01456939712358,3.38,1.58,,,,80.7,2743.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.15,,,,,,,,11,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,321.0,0.0,-0.025
FF,2023-04-01,92.9,1.81,6.06,"Steele, Justin",605119,657006,,called_strike,,,,,6,"Brian Anderson grounds out, second baseman Nico Hoerner to first baseman Eric Hosmer.",R,R,L,CHC,MIL,S,,,0,0,2023,-0.01,1.12,0.49,2.47,,,,2,2,Top,,,,,571466,,,-3.358000083880115,-135.3675975858221,-6.026294004855873,0.4281562821639613,23.668545930971945,-17.251756151544665,3.52,1.68,,,,93.9,2260.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.12,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,162.0,0.0,-0.021
SL,2023-04-01,83.3,1.59,6.1,"Steele, Justin",642133,657006,strikeout,called_strike,,,,,6,Rowdy Tellez called out on strikes.,R,L,L,CHC,MIL,S,2.0,,1,2,2023,-0.81,-0.16,0.52,2.42,,,,1,2,Top,,,,,571466,,,-0.8697553184064866,-121.41632367309836,-1.8012683356777277,-7.958562046865871,20.316022737801617,-33.69748975712759,3.54,1.63,,,,83.7,2654.0,6.1,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.38,,,0.0,1.0,0.0,0.0,,10,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,307.0,0.017,-0.122
SL,2023-04-01,84.0,1.68,6.13,"Steele, Justin",642133,657006,,swinging_strike,,,,,13,Rowdy Tellez called out on strikes.,R,L,L,CHC,MIL,S,,,1,1,2023,-1.1,0.12,-0.45,1.18,,,,1,2,Top,,,,,571466,,,-2.7722683243301014,-122.4353151765742,-5.396860094919191,-10.622434570089546,21.812074212234062,-30.17324120552912,3.49,1.67,,,,84.5,2635.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.22,,,,,,,,10,3,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,303.0,0.0,-0.044
SL,2023-04-01,82.5,1.69,6.15,"Steele, Justin",642133,657006,,ball,,,,,13,Rowdy Tellez called out on strikes.,R,L,L,CHC,MIL,B,,,0,1,2023,-1.66,-0.15,-0.58,1.32,,,,1,2,Top,,,,,571466,,,-1.9455144639872253,-120.111828615803,-4.19314861600429,-15.61869992347847,23.88925971794502,-32.966514307814315,3.72,1.79,,,,82.3,2589.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.29,,,,,,,,10,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,316.0,0.0,0.021
FF,2023-04-01,92.4,1.85,6.12,"Steele, Justin",642133,657006,,called_strike,,,,,3,Rowdy Tellez called out on strikes.,R,L,L,CHC,MIL,S,,,0,0,2023,-0.14,0.78,0.57,3.15,,,,1,2,Top,,,,,571466,,,-2.9409645208706885,-134.58805517230422,-3.498805440316926,-1.1908219234629531,26.324320519801883,-22.139655328589964,3.65,1.7,,,,92.7,2231.0,6.2,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.33,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,168.0,0.0,-0.028
FF,2023-04-01,92.7,1.87,6.14,"Steele, Justin",572228,657006,strikeout,swinging_strike,,,,,1,Luke Voit strikes out swinging.,R,R,L,CHC,MIL,S,2.0,,2,2,2023,0.0,0.82,-0.46,3.28,,,,0,2,Top,,,,,571466,,,-5.973801214388579,-134.94754430585454,-3.3792840603312024,1.0994463080924806,25.73224032420477,-21.60746071013797,3.46,1.67,,,,93.6,2174.0,6.5,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,53.99,,,0.0,1.0,0.0,0.0,,9,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,171.0,0.023,-0.205
FF,2023-04-01,92.3,1.93,5.99,"Steele, Justin",572228,657006,,foul,,,,,13,Luke Voit strikes out swinging.,R,R,L,CHC,MIL,S,,,2,2,2023,-0.14,1.01,-0.92,2.13,,,,0,2,Top,,,,,571466,,,-6.984560138352323,-134.34449799789255,-6.325758737399043,-0.4912353643133722,23.33157353218737,-18.77046716259716,3.46,1.67,7.0,92.7,-15.0,93.2,2556.0,6.4,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.11,,,,,,,,9,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,179.0,0.0,0.0
SL,2023-04-01,84.2,1.83,6.06,"Steele, Justin",572228,657006,,ball,,,,,13,Luke Voit strikes out swinging.,R,R,L,CHC,MIL,B,,,1,2,2023,-1.29,0.04,-1.66,0.72,,,,0,2,Top,,,,,571466,,,-5.541574590266996,-122.43501394781389,-6.054241099592065,-11.759584496455522,25.47612763387843,-30.70334682366584,3.46,1.72,,,,83.9,2690.0,6.3,718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,54.22,,,,,,,,9,4,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,306.0,0.0,0.029
